Età;Genere
44;M
42;F
31;F
71;F
37;F
47;F
48;F
45;F
67;F
49;F
49;F
48;M
41;F
55;F
42;F
31;M
41;M
44;F
43;F
38;M
54;F
35;F
53;F
37;F
38;F
45;M
41;F
64;M
25;M
35;F
76;M
46;M
43;F
44;F
38;F
35;M
37;M
46;M
58;F
62;F
51;M
45;M
52;F
56;M
41;M
53;F
38;F
24;F
34;F
52;F
34;M
38;M
43;F
26;F
45;F
45;F
50;F
31;F
62;M
37;M
32;M
53;M
41;F
65;F
39;F
47;F
70;F
49;F
41;F
45;F
50;F
57;F
43;F
54;F
37;F
40;F
30;F
47;F
39;F
27;F
38;F
35;F
37;F
48;F
70;F
44;M
54;M
57;F
50;F
43;M
26;M
43;F
51;F
48;M
50;F
46;F
27;F
43;M
38;F
35;F
54;M
37;F
42;F
57;F
43;F
46;F
34;F
46;F
45;M
30;M
51;M
51;F
41;M
55;M
53;F
42;M
43;F
58;F
51;M
54;M
42;M
50;F
30;F
42;M
52;F
62;F
45;F
45;F
47;M
47;F
32;F
36;F
59;F
22;M
47;F
40;M
48;F
55;F
41;F
45;M
38;M
35;F
41;F
36;F
54;F
51;F
49;F
38;F
42;F
50;F
42;F
54;F
32;F
45;F
59;F
47;F
37;F
53;F
46;M
42;F
43;F
49;F
57;F
36;M
35;F
34;F
30;F
45;F
39;F
53;F
38;F
34;F
47;F
28;F
45;F
40;F
37;F
37;F
49;F
46;F
57;F
36;M
57;M
52;F
32;F
38;F
55;M
28;M
42;F
40;M
46;M
82;F
28;M
44;F
53;F
59;F
52;M
46;M
42;F
41;M
44;F
49;F
43;F
58;F
35;F
38;F
40;F
56;F
41;F
50;M
37;F
46;M
47;F
31;F
59;F
34;F
54;M
27;M
22;M
44;F
59;F
53;F
30;F
40;F
41;F
53;M
52;F
45;F
44;F
57;F
50;F
48;F
25;M
46;F
60;F
55;F
48;F
44;F
40;M
44;F
54;F
35;F
26;F
32;F
49;M
21;F
42;F
45;F
52;F
35;M
42;F
63;F
45;M
39;F
40;F
50;M
44;M
60;F
36;F
49;M
63;M
44;F
42;F
53;F
45;F
43;F
57;F
30;F
52;F
55;F
48;F
40;F
58;F
59;F
47;F
58;M
27;F
33;M
34;M
39;M
59;F
31;F
52;F
48;F
41;F
64;F
42;F
58;F
38;M
50;F
58;M
32;F
52;F
50;F
64;F
59;F
50;F
62;M
58;F
36;M
41;F
40;F
32;F
36;F
27;M
53;F
55;F
41;F
32;M
53;F
24;F
40;F
39;F
63;F
34;F
58;F
25;F
55;F
43;F
38;F
41;F
49;M
56;F
46;F
52;F
39;F
30;F
52;F
52;M
41;F
42;M
61;F
35;F
46;M
53;M
39;F
36;F
39;F
32;F
50;M
44;F
41;F
34;F
45;F
42;F
53;F
30;F
42;F
26;M
41;F
56;F
49;F
24;F
43;F
49;M
32;F
32;F
38;F
53;M
42;F
58;M
36;M
35;M
31;M
46;F
52;F
46;F
35;F
28;F
35;M
40;F
57;F
42;F
37;F
52;M
47;F
47;M
49;F
30;F
40;M
46;F
37;F
37;F
45;F
47;F
70;M
29;F
44;M
39;F
59;M
43;M
51;F
37;F
43;M
39;F
47;F
44;F
35;F
34;F
34;F
45;F
63;M
39;F
44;M
43;M
39;F
51;M
43;M
46;M
40;M
51;F
47;F
46;F
34;M
31;M
50;M
33;M
34;F
45;F
41;F
42;M
32;F
40;F
34;M
34;F
55;F
52;M
45;F
31;F
54;F
44;F
39;F
34;F
55;F
45;M
53;F
46;F
41;F
49;F
22;F
51;F
64;M
70;F
52;M
39;M
32;F
46;M
40;F
60;M
46;F
49;F
42;M
34;F
25;F
35;M
48;F
45;M
63;F
43;M
29;F
43;M
48;F
35;F
54;F
36;M
43;M
63;F
46;F
78;F
45;F
48;F
43;F
55;F
46;F
26;F
32;F
44;F
52;F
41;M
50;F
51;F
36;F
67;M
33;M
33;F
35;M
46;M
49;F
22;M
60;M
49;F
54;F
43;F
34;F
47;M
44;F
36;M
18;F
49;M
44;F
45;F
40;F
31;F
45;M
50;F
36;F
46;M
57;F
35;F
27;M
36;F
47;F
42;F
43;M
58;F
57;F
31;F
38;F
40;M
45;F
52;F
52;F
47;F
34;F
58;F
49;F
47;F
33;F
38;F
50;F
32;F
29;F
52;F
62;F
52;F
44;M
37;F
42;F
64;F
45;F
53;F
39;M
59;F
27;F
42;F
50;M
47;F
51;F
44;F
50;F
44;F
43;F
40;F
42;M
45;F
44;F
63;F
49;M
42;F
42;F
49;M
22;F
32;F
60;M
53;M
43;F
43;F
45;F
41;F
75;F
41;F
46;F
46;F
39;M
30;F
39;F
28;F
47;F
50;F
40;F
36;F
41;F
56;F
50;F
50;M
48;F
48;M
27;M
39;F
51;F
42;F
57;F
30;F
45;F
40;F
45;F
32;F
61;F
45;M
49;F
35;M
39;F
35;F
40;F
52;F
38;M
70;F
34;F
45;F
29;F
20;F
56;F
49;F
47;F
46;F
54;F
36;F
37;F
53;F
44;M
44;M
34;M
44;F
47;F
40;F
27;F
52;F
36;F
46;F
36;F
45;M
47;F
58;F
37;F
30;M
35;M
43;F
48;F
39;M
44;M
36;F
40;F
51;F
44;F
41;F
35;M
34;F
42;F
41;M
47;F
35;F
41;F
44;M
44;F
36;F
63;F
61;M
52;F
45;M
47;F
55;F
63;F
32;F
40;F
41;M
47;M
36;F
44;F
66;F
49;F
40;M
49;F
46;F
52;F
56;F
55;F
41;F
64;F
54;F
34;F
22;F
34;M
43;F
42;F
42;F
38;F
46;F
44;F
64;F
58;F
32;M
31;F
54;M
55;F
50;F
38;F
44;M
54;F
38;M
54;M
32;F
27;F
27;F
37;F
56;F
38;M
46;M
39;F
40;F
40;F
44;M
43;F
57;F
51;M
40;F
44;F
67;F
36;F
41;F
41;F
37;F
40;F
35;F
38;F
34;F
59;F
62;F
57;F
36;M
63;M
41;F
42;F
51;F
42;F
53;F
52;F
48;F
35;M
23;F
48;M
36;M
51;F
51;F
41;M
34;F
65;F
58;F
41;F
40;F
45;F
41;F
50;F
39;M
56;F
48;F
38;F
33;M
39;F
30;F
41;F
57;M
50;M
38;F
38;F
54;F
56;M
46;F
65;F
38;M
51;F
44;M
56;M
52;F
49;F
52;F
36;F
48;M
27;M
46;M
23;M
46;M
40;M
55;F
38;F
39;M
56;M
45;F
43;F
58;M
25;F
45;F
57;F
46;F
49;F
45;M
35;F
44;F
45;F
69;F
51;M
40;F
30;F
44;F
42;F
55;F
49;M
38;F
37;M
48;M
42;F
67;M
46;F
53;M
38;F
50;M
36;M
35;M
42;M
62;F
39;F
36;F
41;F
55;F
37;F
39;M
57;F
56;M
54;F
40;F
50;F
44;F
34;F
49;F
26;F
38;F
48;F
48;M
41;F
55;M
29;M
45;F
43;F
29;M
49;F
31;M
52;F
56;M
48;F
34;F
32;F
35;F
51;F
38;M
43;M
49;F
36;F
49;F
35;F
64;F
49;F
42;F
46;M
54;F
31;M
50;F
37;F
47;F
59;F
40;F
38;F
40;F
43;F
60;F
43;F
39;F
38;F
43;F
26;F
57;F
42;F
61;M
42;F
36;F
50;F
47;M
31;M
35;F
46;F
43;F
57;F
49;F
47;F
39;F
70;F
58;M
50;F
39;F
44;F
30;F
45;F
43;F
35;F
61;F
29;F
44;F
33;F
50;F
28;M
64;F
42;F
49;F
61;F
40;F
42;M
28;M
56;F
34;F
35;M
49;M
40;F
44;F
48;F
57;F
28;F
44;M
27;F
62;F
48;F
41;F
34;F
56;F
43;F
51;F
52;F
36;F
35;M
52;F
41;F
30;F
43;F
29;M
43;F
36;M
48;F
59;F
44;F
68;F
38;F
50;F
35;F
40;M
55;F
47;F
44;M
54;F
63;M
35;F
48;F
30;F
53;F
55;F
48;F
33;F
55;F
47;M
43;M
55;M
54;F
32;F
33;F
28;M
51;M
40;M
33;F
31;F
39;F
25;F
39;M
23;F
41;F
43;F
32;F
49;F
45;F
49;M
51;F
44;M
53;M
38;F
30;F
63;F
28;M
42;M
57;F
59;F
51;F
63;F
51;F
42;F
26;F
38;F
41;F
46;F
61;F
43;F
55;F
44;M
43;M
55;M
46;F
42;M
45;M
32;M
49;F
34;F
42;F
58;M
37;F
25;F
36;F
40;M
51;M
35;M
33;F
40;F
40;F
57;M
42;M
48;M
42;F
49;M
38;F
53;M
44;F
34;F
36;F
45;F
37;F
43;F
52;F
32;F
41;F
62;M
35;F
45;F
55;F
41;F
52;F
54;F
62;F
35;M
47;F
36;M
49;F
42;F
33;F
37;M
31;F
46;F
40;F
53;F
41;F
52;F
52;M
35;F
38;F
35;F
75;F
41;F
45;F
53;M
45;F
45;M
47;M
51;F
57;F
49;M
42;M
50;F
47;F
43;F
56;F
29;M
39;F
43;F
38;F
40;F
21;F
48;F
46;M
38;F
49;M
54;M
65;F
38;F
47;F
55;F
45;F
61;F
59;F
60;F
38;F
51;F
39;F
48;F
53;F
46;M
47;M
49;F
44;M
48;F
31;F
40;F
52;F
61;F
51;M
42;F
56;F
64;F
47;F
43;F
37;F
51;F
60;F
34;F
43;F
38;M
52;F
53;F
38;F
54;F
44;F
51;F
33;F
38;F
50;F
51;M
63;F
37;F
52;M
39;F
55;F
53;M
54;F
50;F
53;F
44;M
45;F
19;F
35;M
39;F
24;F
44;F
47;F
42;F
51;F
43;F
49;F
36;F
41;M
50;F
30;F
53;F
53;F
38;F
51;F
36;F
47;F
40;F
53;F
46;F
43;F
38;M
39;M
41;F
41;F
56;F
41;M
65;F
50;F
43;F
42;M
46;F
36;F
42;F
46;M
43;F
41;F
39;F
40;F
44;F
61;M
57;F
27;F
25;F
46;F
52;F
57;M
48;F
39;F
41;F
47;F
40;M
38;F
45;F
50;F
70;F
64;F
57;F
51;F
45;F
42;F
48;F
49;F
43;F
32;F
57;M
52;F
56;F
48;M
56;F
46;M
56;F
28;F
36;F
23;F
35;M
44;F
41;F
38;M
43;F
37;F
56;F
44;F
51;F
51;F
60;F
52;F
39;F
42;F
42;F
50;F
36;F
46;F
52;F
37;F
37;F
45;M
37;F
36;M
45;M
38;F
40;F
39;F
31;F
42;F
31;F
21;F
31;F
25;F
58;F
40;F
39;F
32;F
46;M
64;F
44;F
48;M
31;F
51;F
44;F
48;F
50;F
39;M
40;F
49;M
38;F
43;F
45;F
42;M
35;F
44;F
57;F
16;F
37;F
44;F
48;M
56;F
24;F
58;M
19;M
31;F
58;F
57;F
48;F
35;F
67;F
41;F
53;F
52;M
35;F
33;F
40;F
58;F
59;M
36;M
41;F
38;F
50;F
39;M
35;F
49;M
62;F
38;F
42;F
23;M
39;F
42;F
54;F
51;F
45;M
42;F
56;F
51;F
38;F
50;F
61;M
60;F
61;F
52;F
30;F
40;M
51;F
32;M
44;F
28;F
46;M
36;F
50;F
57;F
48;F
55;F
30;F
41;F
42;F
46;F
43;F
33;F
58;M
47;F
51;F
28;F
50;F
47;F
51;F
41;M
56;M
29;F
39;F
35;M
35;M
39;F
51;F
51;F
45;M
38;F
42;M
56;F
39;M
26;M
46;F
67;F
54;F
50;F
59;F
43;F
56;F
55;F
36;F
29;F
51;F
37;F
54;F
28;M
33;M
40;F
51;M
40;M
58;F
34;F
45;F
61;F
61;F
31;F
33;M
43;M
40;F
50;M
50;F
53;M
51;F
20;F
28;F
34;F
56;F
39;F
37;F
57;F
42;M
47;M
46;F
32;M
44;F
59;F
36;M
49;F
36;M
55;M
32;F
36;F
34;M
49;F
59;F
34;F
53;F
50;F
44;F
48;F
41;F
46;F
18;M
55;F
55;F
44;F
41;M
39;M
43;M
45;F
49;F
54;F
45;F
59;F
48;F
42;F
43;F
49;F
46;M
50;F
52;M
44;F
27;F
56;F
33;F
42;M
54;F
36;F
37;F
39;F
37;F
41;F
50;F
47;F
28;F
52;F
49;F
54;F
48;F
47;F
38;M
30;F
45;F
42;M
25;F
66;F
42;F
35;F
30;M
41;M
47;F
31;M
47;F
63;M
44;F
38;M
49;F
32;F
39;F
45;F
69;M
30;M
49;F
36;F
47;F
34;F
29;F
42;F
50;F
42;M
37;F
44;M
55;F
41;M
43;M
59;F
39;F
54;F
30;F
49;F
45;F
48;F
34;F
45;F
37;M
53;F
41;F
42;F
47;F
54;F
52;F
58;M
42;M
66;M
39;M
50;F
53;F
63;M
30;M
32;F
37;F
50;F
29;M
55;M
39;F
42;F
42;F
59;F
35;F
38;F
41;M
49;M
37;F
38;F
52;F
50;M
37;M
47;M
38;M
48;F
41;F
49;F
21;M
48;M
57;F
39;F
41;F
52;M
31;M
36;F
20;F
50;F
56;F
51;F
48;F
34;F
60;M
29;F
35;F
39;M
44;F
48;F
41;F
57;M
41;F
58;F
43;M
54;F
46;F
39;M
38;F
49;F
38;F
56;M
37;M
38;F
57;F
35;F
55;F
53;F
51;F
51;F
23;F
46;F
33;F
61;F
45;F
47;F
37;M
38;F
34;F
59;M
47;F
51;F
42;F
46;F
38;F
52;F
50;M
35;M
67;M
42;F
44;F
50;F
46;M
49;F
40;M
32;F
48;F
35;F
35;F
50;F
34;F
32;M
31;F
50;F
44;M
23;F
51;M
50;F
42;F
30;F
57;F
57;F
45;F
39;M
43;F
48;F
62;F
43;M
42;M
40;F
25;F
32;F
52;M
37;F
45;M
42;F
48;F
46;F
18;M
38;F
35;F
80;F
48;F
46;M
47;M
48;F
51;M
44;M
29;M
37;F
46;F
55;F
36;F
56;M
59;F
46;F
40;M
49;F
38;F
40;F
38;F
42;F
15;F
26;F
15;F
40;F
41;F
50;F
34;F
51;F
31;M
32;F
41;M
33;M
44;M
46;F
56;F
42;F
58;F
55;M
48;F
48;F
36;F
47;F
55;F
53;F
58;F
36;M
58;F
51;M
45;F
49;F
27;F
51;F
48;F
58;F
50;F
43;F
50;M
58;F
26;M
48;F
50;M
45;F
59;M
31;F
42;M
23;F
39;F
42;F
29;F
50;F
45;F
55;F
24;F
34;F
49;F
49;F
26;F
23;F
43;F
55;F
38;M
44;M
49;F
40;F
42;F
33;F
52;M
36;F
52;F
50;F
41;F
46;F
59;F
39;F
33;F
41;F
54;M
43;M
51;F
57;F
32;M
54;F
42;F
51;M
44;F
32;F
19;M
37;F
33;F
36;F
31;M
31;F
47;F
44;M
41;F
52;M
44;F
46;F
37;F
39;F
33;F
49;M
51;F
42;M
64;F
37;F
49;F
39;F
48;F
47;M
45;F
41;M
39;F
49;F
51;F
37;F
36;M
55;F
40;F
56;F
58;F
57;F
42;F
39;M
60;F
41;M
31;F
55;F
54;F
40;M
32;F
29;F
54;F
39;F
32;F
53;M
51;F
50;M
48;F
40;F
40;F
52;F
30;F
54;F
23;F
35;M
45;M
36;M
27;F
49;F
53;F
45;M
65;M
44;M
41;F
56;F
22;F
61;F
39;F
48;F
52;F
47;M
35;F
44;F
39;F
31;M
63;F
48;F
42;F
29;F
50;M
41;F
54;F
40;F
47;F
41;F
65;F
36;F
46;F
46;F
48;F
36;F
43;F
48;M
35;M
48;F
39;M
59;F
35;F
44;F
38;F
38;M
47;F
46;F
48;F
29;F
45;M
63;F
47;F
47;F
37;M
59;F
46;F
44;F
30;F
42;M
61;F
15;F
61;F
50;F
25;F
57;F
35;F
65;M
55;M
46;F
66;F
37;F
42;F
33;M
65;F
48;M
50;F
44;F
49;F
32;F
39;M
39;F
42;F
28;F
33;F
52;F
53;F
44;F
28;F
40;F
55;M
49;F
38;F
33;F
53;F
26;M
48;F
43;F
37;F
47;M
45;M
44;M
45;M
50;F
33;F
43;M
48;F
39;M
45;F
42;M
39;M
38;F
23;F
39;F
43;M
35;F
47;F
47;M
21;F
52;F
43;F
27;F
38;M
69;F
37;M
37;F
49;F
51;M
25;F
40;M
49;F
26;F
51;F
51;M
36;F
37;F
58;F
63;F
46;M
36;F
45;M
41;F
63;M
36;F
56;F
51;M
26;F
28;F
47;F
57;F
41;F
47;F
50;F
62;F
39;F
39;M
60;F
51;F
43;F
43;F
36;F
54;M
57;F
54;F
48;F
44;F
25;F
32;F
43;F
32;F
50;F
39;F
39;M
29;F
57;F
43;F
40;F
47;F
63;M
52;M
53;M
27;F
35;F
57;M
49;M
44;F
49;F
55;F
55;F
42;F
58;F
39;F
41;M
56;F
25;F
52;F
40;M
56;F
54;F
35;F
45;F
40;F
35;M
60;F
35;F
38;F
61;F
55;M
25;F
23;F
45;F
59;F
62;M
44;M
45;F
36;F
57;M
23;F
48;F
50;M
44;F
31;M
49;M
3;M
46;M
38;F
56;F
47;F
47;F
35;F
60;M
50;M
37;F
62;F
34;F
44;F
41;M
45;F
64;M
44;F
49;F
41;M
32;F
47;F
51;F
65;F
55;F
52;F
36;F
27;M
37;F
49;F
39;F
42;F
37;F
46;M
30;F
50;F
45;F
57;F
48;F
47;F
39;F
52;F
43;F
50;M
51;M
43;F
49;F
58;M
64;M
49;F
35;F
47;F
45;M
42;F
33;F
47;F
28;F
35;M
40;M
42;F
50;M
34;F
43;F
19;F
36;F
57;M
44;F
39;F
34;F
36;F
52;F
49;F
30;F
44;F
36;F
56;F
37;F
27;F
45;F
42;M
41;F
36;F
56;F
51;M
43;M
44;F
52;F
48;F
47;F
48;F
49;M
45;F
38;M
44;F
39;F
55;M
59;F
56;F
30;M
45;F
52;F
50;F
45;F
57;F
40;F
58;F
57;F
37;M
36;M
36;F
58;M
45;F
34;F
49;F
49;M
30;M
40;M
53;M
46;F
46;M
44;F
27;F
63;F
32;F
50;F
49;F
46;F
38;F
29;F
47;F
24;F
38;F
45;M
49;F
41;F
43;F
49;F
30;M
37;F
29;F
32;F
48;M
44;M
44;F
61;F
41;M
40;M
47;M
78;F
73;M
48;M
75;F
41;M
27;M
56;F
55;F
40;F
30;F
42;F
30;F
44;F
38;F
44;F
34;F
43;F
52;F
56;F
57;F
56;F
41;F
53;F
47;F
52;F
63;M
49;F
53;F
55;F
32;F
42;F
48;F
72;F
32;F
43;F
54;F
40;M
52;F
36;F
45;M
34;F
48;F
59;F
48;F
56;F
47;F
41;F
38;M
41;F
52;F
52;F
55;F
43;F
42;F
39;F
42;F
52;F
46;F
60;F
69;M
45;F
43;M
62;F
43;M
33;M
55;M
36;F
46;F
40;F
47;F
27;F
39;F
54;F
34;F
37;M
49;M
58;F
44;F
31;F
51;F
41;F
32;M
29;F
43;F
46;F
37;F
52;F
38;F
55;M
63;F
36;M
49;F
19;F
48;M
63;F
39;F
38;F
49;F
42;F
44;M
37;F
37;F
57;F
35;F
43;F
51;F
33;M
45;F
43;M
33;F
48;F
53;M
53;F
42;F
23;F
50;F
45;F
48;F
50;M
45;M
53;F
64;M
35;M
55;F
60;F
48;M
58;M
34;F
51;F
59;F
37;M
53;F
41;M
45;F
53;F
38;F
60;F
46;M
47;F
44;F
40;F
40;F
42;M
56;M
43;F
39;F
37;F
45;F
51;F
48;F
41;F
47;M
61;F
46;F
50;F
37;F
47;F
55;F
59;F
58;F
42;F
45;M
26;F
48;M
65;F
45;F
59;F
43;M
48;M
38;M
23;F
42;F
45;M
46;M
20;M
55;F
37;F
43;M
52;F
37;F
22;F
49;F
65;F
41;F
42;F
47;F
62;F
54;M
47;F
50;F
29;F
46;F
30;F
46;F
46;F
39;F
46;F
54;M
60;M
54;F
31;M
54;M
47;F
59;F
57;M
58;F
44;F
43;F
41;M
43;F
51;F
40;F
56;M
54;F
56;M
57;F
47;M
55;M
48;F
19;F
45;M
32;F
28;F
40;F
51;M
72;F
52;F
64;F
34;F
36;F
50;F
44;F
64;F
58;F
54;F
37;F
46;F
45;M
43;M
41;F
20;F
47;M
28;F
39;F
34;F
49;M
44;F
45;F
42;F
37;F
48;F
37;F
39;F
45;F
59;F
49;F
45;M
54;F
48;F
33;F
35;F
42;M
34;F
29;F
34;F
56;F
36;F
53;F
38;F
38;F
46;M
27;F
56;F
51;M
33;F
52;F
41;F
48;M
49;F
42;F
59;M
33;M
62;M
29;M
70;F
53;F
40;F
50;M
43;F
41;F
39;F
43;F
45;F
33;M
65;F
51;M
39;F
27;F
64;F
51;F
41;F
53;F
53;F
49;M
52;F
48;F
47;M
42;F
47;F
46;F
34;F
46;F
46;F
33;F
48;F
40;M
41;F
34;F
32;F
42;F
50;M
44;F
42;M
40;F
33;M
42;M
37;F
57;F
31;F
22;F
64;M
53;F
44;F
40;F
63;F
40;F
48;F
33;F
64;M
58;M
50;F
37;M
57;M
44;M
61;F
55;F
41;F
37;M
35;F
58;F
44;F
48;F
40;F
49;F
24;F
40;F
41;F
30;M
34;M
44;F
57;F
37;F
49;F
43;F
38;F
34;F
58;F
51;M
35;F
48;F
47;F
42;F
36;F
43;M
59;M
43;F
42;M
57;F
55;F
57;F
29;F
54;F
58;M
46;M
35;F
41;F
53;F
57;F
34;M
54;F
43;M
47;M
31;F
52;F
40;F
45;F
60;F
36;F
59;M
44;F
44;F
56;M
41;F
57;F
50;M
28;M
51;F
53;M
22;F
39;F
45;F
43;F
62;F
29;M
44;F
27;F
41;F
55;F
43;F
44;F
47;F
40;F
36;F
37;M
34;F
47;F
55;F
37;F
31;M
23;F
58;F
39;F
60;F
53;F
51;F
45;F
64;M
43;F
39;M
57;F
40;M
71;M
32;M
52;M
55;F
44;M
52;F
44;F
29;F
43;F
39;F
38;F
54;F
25;F
44;F
28;F
42;F
36;F
59;F
60;F
41;M
64;M
57;M
36;F
60;F
26;F
38;F
46;F
57;F
45;F
34;F
44;M
41;F
33;F
45;M
63;F
36;F
41;M
52;F
30;F
47;F
54;M
32;F
46;M
31;F
44;F
47;M
39;F
30;F
39;M
49;F
46;F
42;M
53;F
43;M
42;F
51;F
44;M
54;F
41;F
46;M
38;F
32;F
46;F
69;F
41;F
35;F
48;F
41;F
57;M
40;F
42;F
51;M
38;F
55;F
50;F
54;F
44;F
41;F
54;F
48;F
37;F
33;M
37;M
55;M
49;F
42;F
52;F
39;F
56;F
50;F
48;F
45;M
43;F
51;F
52;F
59;F
38;F
41;F
56;F
49;F
36;F
38;M
40;M
45;F
38;F
44;F
49;M
28;F
31;F
51;F
37;F
53;M
29;M
47;F
40;M
50;F
31;F
62;F
43;F
55;F
56;F
44;F
51;F
29;F
40;F
52;F
42;F
32;F
38;F
41;F
27;F
51;F
46;M
35;F
41;F
47;F
50;F
36;F
36;F
45;F
57;F
34;F
48;F
52;F
53;M
22;F
47;F
54;M
57;F
28;M
56;F
53;F
33;F
33;F
37;F
30;F
53;F
34;F
54;F
43;F
36;F
47;M
46;M
52;F
42;F
48;F
27;M
17;M
38;M
45;F
48;F
36;M
44;M
46;M
47;M
63;M
40;F
68;F
49;F
33;F
48;M
39;F
50;F
51;F
48;F
53;F
44;F
43;F
42;F
37;F
45;F
41;F
38;F
43;F
43;M
45;F
58;F
51;F
32;F
58;F
48;F
40;F
50;F
34;F
47;M
60;F
64;F
46;M
30;F
42;F
49;M
45;F
57;F
39;M
62;M
59;F
54;F
49;F
53;F
43;F
40;F
46;F
44;F
56;F
47;F
38;F
44;F
35;F
45;M
41;M
35;F
56;F
51;F
45;F
46;F
63;F
50;F
36;F
40;F
58;F
25;F
40;F
46;F
49;F
34;M
58;F
70;M
24;F
40;F
42;F
46;F
49;M
42;F
35;F
22;M
49;M
56;F
40;F
46;M
40;F
51;F
45;F
41;M
47;F
18;F
31;F
52;F
38;M
39;F
29;M
62;F
38;F
68;M
45;M
42;F
46;F
47;M
44;F
35;F
34;F
45;F
26;F
11;M
43;M
52;F
38;F
39;F
54;F
36;M
65;M
50;F
49;F
33;F
52;F
35;F
51;F
61;F
47;F
43;F
53;M
54;F
36;F
55;F
43;F
27;F
57;M
43;M
33;F
46;F
42;F
44;F
37;F
41;F
40;F
40;F
46;F
42;F
36;F
44;F
25;M
40;F
30;F
17;F
42;F
53;M
35;F
32;F
34;M
43;M
48;F
42;F
57;F
54;F
40;M
35;M
34;F
55;F
44;F
54;F
53;F
58;M
55;F
51;M
50;M
44;F
44;F
57;M
43;F
58;F
31;F
36;F
54;F
35;F
54;F
68;F
25;F
54;F
49;F
42;F
35;F
41;F
34;F
51;F
53;F
42;F
23;F
32;F
60;F
50;F
37;M
29;F
37;F
50;F
38;F
48;F
41;M
31;F
34;F
39;F
39;M
32;F
34;F
58;M
52;F
52;F
44;M
46;F
53;F
22;M
48;F
47;F
62;M
42;F
42;F
60;F
26;M
51;F
46;F
39;M
41;F
37;F
48;F
41;F
54;F
36;F
36;F
71;F
31;F
42;F
64;F
40;F
27;F
47;F
43;F
63;F
53;F
24;M
47;F
35;F
51;F
51;F
52;F
49;F
56;M
35;F
43;F
39;F
52;F
55;F
47;F
55;F
57;F
60;F
52;F
28;F
46;F
43;F
38;M
52;F
48;F
53;M
32;F
45;M
45;M
40;F
54;F
46;F
23;F
36;F
48;F
56;F
52;F
40;F
49;M
51;M
41;F
57;M
57;F
54;F
37;M
47;F
48;F
29;F
47;F
58;F
55;F
54;M
34;F
39;F
56;F
33;F
46;F
50;F
55;M
56;M
39;F
60;F
28;F
58;M
38;F
60;M
41;M
39;F
31;F
56;M
44;M
50;F
56;F
39;M
39;F
38;F
34;F
45;F
38;F
55;F
56;F
58;F
46;M
45;F
51;F
41;F
48;F
52;F
27;F
37;F
56;M
32;F
39;F
65;F
40;F
37;F
51;F
38;F
46;F
23;F
41;F
38;F
41;F
41;F
52;F
55;M
58;F
50;F
53;F
40;F
33;F
28;M
62;F
63;F
37;F
57;F
39;M
30;F
37;F
29;F
59;F
35;F
64;M
48;F
61;F
41;F
53;F
33;F
42;F
27;F
49;F
61;M
41;F
39;F
38;F
37;F
39;F
51;F
55;F
71;F
39;M
51;M
46;F
44;F
43;F
48;F
38;F
44;F
49;F
45;F
46;F
36;F
47;M
59;M
56;F
70;F
60;F
29;F
43;F
31;F
45;F
49;F
34;F
29;F
44;F
43;F
35;M
44;F
36;F
54;F
33;F
40;F
24;M
58;F
32;M
42;M
29;F
45;F
52;F
44;M
44;F
32;F
43;M
37;F
43;F
31;F
58;F
38;F
49;F
53;F
51;F
41;F
45;M
57;F
49;M
35;F
38;F
52;F
58;M
36;F
53;F
55;F
39;F
44;M
46;F
61;F
53;M
44;F
79;F
33;F
28;F
44;M
55;F
55;F
36;F
41;F
44;F
45;M
53;M
41;F
35;F
41;F
64;M
37;M
39;M
37;F
53;F
43;M
61;F
47;F
27;F
38;M
66;F
38;F
53;F
48;F
38;F
46;F
60;F
50;M
52;F
25;F
57;F
35;F
24;M
42;F
36;M
59;M
50;F
58;M
31;F
25;F
40;M
40;F
35;F
48;F
65;F
50;F
61;F
51;M
23;F
36;M
54;F
37;F
45;F
20;F
33;F
41;M
38;F
53;F
39;F
60;F
42;F
43;F
31;F
46;M
44;F
50;F
35;F
43;M
51;M
30;F
10;F
65;F
47;M
45;F
55;F
46;F
33;M
42;F
54;M
62;F
39;M
28;F
40;F
65;F
46;F
45;F
24;F
30;F
42;F
39;F
50;F
36;F
24;F
36;F
29;F
28;F
55;M
41;F
52;F
59;F
38;F
29;M
47;F
46;M
39;F
50;F
58;F
45;F
65;F
48;F
43;M
53;F
35;F
45;M
46;F
32;F
61;F
49;F
58;F
47;M
53;F
50;F
30;F
59;F
42;F
54;M
36;F
42;F
47;M
21;F
46;F
42;M
50;F
39;M
37;F
43;F
53;M
39;F
52;F
73;F
49;M
47;F
39;F
46;F
48;M
46;M
50;F
27;F
61;F
35;F
63;M
34;F
21;M
36;M
45;F
39;F
27;F
36;F
37;F
69;M
53;F
51;M
62;M
41;F
58;M
30;F
44;M
45;M
42;F
20;F
47;F
38;F
30;F
35;F
42;M
45;M
47;M
40;F
55;F
43;F
43;F
57;M
52;F
52;F
58;F
39;F
28;M
49;F
52;M
41;F
39;M
33;F
43;F
46;F
29;F
43;F
44;F
35;F
43;F
72;F
21;F
46;M
62;F
33;F
50;M
52;F
28;M
44;F
58;F
45;F
30;M
42;F
68;F
35;F
41;M
42;F
44;M
48;M
42;F
44;F
32;M
39;M
52;F
44;M
44;M
33;M
55;F
43;F
34;F
39;F
61;F
52;F
56;M
24;F
48;F
45;F
31;F
19;F
43;F
45;M
29;F
54;F
